Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Use [kW]
2023-01-01 00:00:00,1,0,0,0,3.1253819310914697,81.65928784657127,69.09941828928984,4,22.704000000000004,0.24,40.0,61.74560443832178
2023-01-01 01:00:00,1,0,0,0,6.379786557478933,78.6470370994681,59.200380848249296,4,22.704000000000004,0.24,40.0,66.5232128047033
2023-01-01 02:00:00,1,0,0,0,8.397096516757486,82.05811415191901,53.11057830883396,3,22.528,0.18,40.0,61.77105582661244
2023-01-01 03:00:00,1,0,0,0,5.184779797574641,79.73751463741007,71.87040118544856,3,22.528,0.18,40.0,62.09358424943169
2023-01-01 04:00:00,1,0,0,0,7.904938317574528,65.22149439067206,69.62643787808939,4,22.704000000000004,0.24,40.0,61.36823638468412
2023-01-01 05:00:00,1,0,0,0,4.019664651739723,70.58413082064365,45.44520771785777,4,22.704000000000004,0.24,40.0,64.10617479213673
2023-01-01 06:00:00,1,0,0,0,11.41268222662741,76.32616354821587,64.07094933902167,4,22.704000000000004,0.1608851392068259,40.0,63.30081981070128
2023-01-01 07:00:00,1,0,0,0,7.312501846470949,80.88989082820403,60.21824204567866,3,22.528,0.1171964178411107,40.0,60.47420652696865
2023-01-01 08:00:00,1,0,0,0,0.998985455232046,73.42821198253498,100.0,3,22.528,0.153,40.0,62.41636265941478
2023-01-01 09:00:00,1,0,0,0,6.980655020764853,83.32201343067052,66.91905674003658,3,22.528,0.1232271510660329,40.0,60.7592505874476
2023-01-01 10:00:00,1,0,0,0,6.830532086592521,80.2590241348277,85.02953311813424,3,22.528,0.1395265798063208,40.0,63.68570527799322
2023-01-01 11:00:00,1,0,0,0,7.203818241586894,77.73509141741569,59.45507455369194,3,22.528,0.1165095670983227,40.0,62.96911483484443
2023-01-01 12:00:00,1,0,0,0,13.59064469725319,71.12900989297255,60.17487506344477,3,22.528,0.1171573875571003,40.0,64.9622489842751
2023-01-01 13:00:00,1,0,0,0,-1.3989647302657549,66.42088479117201,65.56871028090535,4,22.704000000000004,0.1626824523370864,40.0,61.25597749917235
2023-01-01 14:00:00,1,0,0,0,7.424329118748878,81.28331639448898,66.5940742751863,3,22.528,0.1229346668476676,40.0,63.084514938036826
2023-01-01 15:00:00,1,0,0,0,1.725821737299758,76.08475672483642,73.32230613369374,4,22.704000000000004,0.1719867673604324,40.0,61.64233955049061
2023-01-01 16:00:00,1,0,0,0,3.2327320309332874,73.10269623772267,86.85465925985012,4,22.704000000000004,0.1882255911118201,40.0,63.162984557787496
2023-01-01 17:00:00,1,0,0,0,8.465040209075386,78.38589552335335,64.67485641545336,4,22.704000000000004,0.161609827698544,40.0,62.39854399010024
2023-01-01 18:00:00,1,0,0,0,5.282153686775829,78.05019899107288,43.24392939448262,4,22.704000000000004,0.1358927152733791,40.0,63.23867975186203
2023-01-01 19:00:00,1,0,0,0,-0.8414345584770002,70.35472110620408,78.18096567733821,3,22.528,0.18,40.0,63.35468939343328
2023-01-01 20:00:00,1,0,0,0,8.121067259167773,65.5249824443751,72.68081514724621,3,22.528,0.18,40.0,61.93054607014374
2023-01-01 21:00:00,1,0,0,0,7.378226500959606,74.84829762013383,51.225814174614925,4,22.704000000000004,0.24,40.0,63.46933760627556
2023-01-01 22:00:00,1,0,0,0,2.9543389903299904,78.39902711695984,56.68282136732872,4,22.704000000000004,0.24,40.0,67.60752696917291
2023-01-01 23:00:00,1,0,0,0,7.994582100098967,84.51201305751201,82.41085101314903,3,22.528,0.18,40.0,60.25517306587477
2023-01-02 00:00:00,1,0,0,0,1.3525117766736647,66.03857129402613,83.70673245929956,3,22.528,0.18,40.0,64.33658987877233
2023-01-02 01:00:00,1,0,0,0,11.414308287363982,74.52541744740678,67.90445460107603,4,22.704000000000004,0.24,40.0,61.49099777084137
2023-01-02 02:00:00,1,0,0,0,8.93931497686194,72.66670807636316,88.11661712665362,3,22.528,0.18,40.0,64.20328801400333
2023-01-02 03:00:00,1,0,0,0,2.597773089692082,73.92796406985705,85.03246614526338,3,22.528,0.18,40.0,62.17979030728427
2023-01-02 04:00:00,1,0,0,0,4.382961135070672,64.57451779367702,84.01322723655078,4,22.704000000000004,0.24,40.0,61.96435417329283
2023-01-02 05:00:00,1,0,0,0,6.76839806533588,74.11725507317908,52.2985600796919,4,22.704000000000004,0.24,40.0,58.25198519793714
2023-01-02 06:00:00,1,0,0,0,5.534716084000121,75.72087057818504,70.0541973658262,4,22.704000000000004,0.1680650368389914,40.0,62.22721251177739
2023-01-02 07:00:00,1,0,0,0,0.7162139909608811,76.18658350696408,75.47370873241505,4,22.704000000000004,0.174568450478898,40.0,64.02519610223086
2023-01-02 08:00:00,1,0,0,0,8.45394844082298,71.63285407249708,78.78352287386485,4,22.704000000000004,0.1785402274486378,40.0,68.61395241025983
2023-01-02 09:00:00,1,0,0,0,4.093747001054059,69.4954972800938,82.91033134387207,4,22.704000000000004,0.1834923976126464,40.0,64.90208407970466
2023-01-02 10:00:00,1,0,0,0,6.743031213437802,71.58294785094505,74.61903514400277,3,22.528,0.1301571316296025,40.0,63.73490254457889
2023-01-02 11:00:00,1,0,0,0,2.431269630747245,81.67405409433812,60.513771909581166,4,22.704000000000004,0.1566165262914974,40.0,62.30322367612285
2023-01-02 12:00:00,1,0,0,0,4.933372361475797,81.06758304111534,78.09043394180323,4,22.704000000000004,0.1777085207301638,40.0,67.02803245033994
2023-01-02 13:00:00,1,0,0,0,7.130784571453809,73.78874017763884,68.65512832590514,4,22.704000000000004,0.1663861539910861,40.0,64.183674937066
2023-01-02 14:00:00,1,0,0,0,3.998334964344626,83.75737358053844,89.69767332464636,4,22.704000000000004,0.1916372079895756,40.0,60.49356039246716
2023-01-02 15:00:00,1,0,0,0,4.229355294175136,77.81669298119101,74.36264643374997,3,22.528,0.1299263817903749,40.0,62.52744223605372
2023-01-02 16:00:00,1,0,0,0,3.3071664650068286,76.40142575582381,72.79678657100102,4,22.704000000000004,0.1713561438852012,40.0,63.48513383271898
2023-01-02 17:00:00,1,0,0,0,5.780719215458423,70.27792590971343,67.60902366046798,3,22.528,0.1238481212944211,40.0,61.93108856168212
2023-01-02 18:00:00,1,0,0,0,9.97524141776695,76.32630916642582,42.03113259499106,3,22.528,0.1008280193354919,40.0,64.65993698230243
2023-01-02 19:00:00,1,0,0,0,3.047997023666776,80.45165127358001,81.21500375781253,3,22.528,0.18,40.0,63.44482483662457
2023-01-02 20:00:00,1,0,0,0,2.510605834831388,70.30654678104125,68.84024224084114,4,22.704000000000004,0.24,40.0,63.91933525537241
2023-01-02 21:00:00,1,0,0,0,11.70521184933002,78.17251936115107,81.63285332879606,4,22.704000000000004,0.24,40.0,67.76036942938401
2023-01-02 22:00:00,1,0,0,0,4.48630343369693,74.81306171824235,55.61092632351349,4,22.704000000000004,0.24,40.0,61.93593313350578
2023-01-02 23:00:00,1,0,0,0,0.881337457103684,70.8017221939397,51.62661696519428,4,22.704000000000004,0.24,40.0,64.5928779958598
2023-01-03 00:00:00,1,0,0,0,2.800860920934467,74.55348399315614,70.7434301432375,3,22.528,0.18,40.0,66.22162165841898
2023-01-03 01:00:00,1,0,0,0,3.855310468358056,76.92914242053612,71.70848094296822,4,22.704000000000004,0.24,40.0,62.59448176010326
2023-01-03 02:00:00,1,0,0,0,5.3064422128836135,62.34435839399165,70.51946533642962,3,22.528,0.18,40.0,64.58116343864604
2023-01-03 03:00:00,1,0,0,0,1.0905717860840087,79.58230537146258,75.41817155901579,4,22.704000000000004,0.24,40.0,60.93333007192251
2023-01-03 04:00:00,1,0,0,0,4.323653584732473,85.85996299376521,81.69760769256203,4,22.704000000000004,0.24,40.0,59.12603108261763
2023-01-03 05:00:00,1,0,0,0,1.7442162663690786,75.16607855490726,84.11553015727556,4,22.704000000000004,0.24,40.0,63.11670937909128
2023-01-03 06:00:00,1,0,0,0,8.148075595274628,82.09925620932495,70.0127899828055,4,22.704000000000004,0.1680153479793666,40.0,61.80246233784062
2023-01-03 07:00:00,1,0,0,0,3.8799646488622415,70.4476520998271,92.20158145677028,4,22.704000000000004,0.1946418977481243,40.0,61.88850009569242
2023-01-03 08:00:00,1,0,0,0,3.4370077445126275,77.3467734244219,68.66423717150727,4,22.704000000000004,0.1663970846058087,40.0,62.94727017887033
2023-01-03 09:00:00,1,0,0,0,0.9585308943716324,78.55919042910597,80.641528921414,4,22.704000000000004,0.1807698347056967,40.0,64.86572120018178
2023-01-03 10:00:00,1,0,0,0,7.541428395852148,75.86360290977358,57.4413275249785,4,22.704000000000004,0.1529295930299742,40.0,63.34829007928556
2023-01-03 11:00:00,1,0,0,0,2.475102023417017,67.53907359512128,62.3915653281637,4,22.704000000000004,0.1588698783937964,40.0,62.16762341042271
2023-01-03 12:00:00,1,0,0,0,9.066589059757938,85.3119308895449,75.70307878907934,3,22.528,0.1311327709101714,40.0,63.50378508875799
2023-01-03 13:00:00,1,0,0,0,8.498158036062275,73.8750852530913,73.74768455181187,3,22.528,0.1293729160966306,40.0,64.10172932395302
2023-01-03 14:00:00,1,0,0,0,7.750152470708796,80.84099025090902,75.8809086768975,3,22.528,0.1312928178092077,40.0,61.9151415239185
2023-01-03 15:00:00,1,0,0,0,5.206168406444871,78.83514790320616,39.15257443411199,4,22.704000000000004,0.1309830893209344,40.0,61.92159984355922
2023-01-03 16:00:00,1,0,0,0,2.471245368102129,66.65526311755076,100.0,4,22.704000000000004,0.204,40.0,66.0409148360508
2023-01-03 17:00:00,1,0,0,0,2.843009102789828,72.49003033517285,67.50927026479425,4,22.704000000000004,0.165011124317753,40.0,61.84528666784259
2023-01-03 18:00:00,1,0,0,0,4.295566806969686,76.87091414012627,78.96440511433329,3,22.528,0.1340679646028999,40.0,61.83359518646024
2023-01-03 19:00:00,1,0,0,0,4.736915057851436,72.78465796991716,88.65229851490206,3,22.528,0.18,40.0,62.22054313418517
2023-01-03 20:00:00,1,0,0,0,-0.1759135689335504,74.94986657562302,73.82606317943721,3,22.528,0.18,40.0,64.58362565617303
2023-01-03 21:00:00,1,0,0,0,8.64665073843595,79.62565819601221,71.44643947029095,4,22.704000000000004,0.24,40.0,64.78818727185396
2023-01-03 22:00:00,1,0,0,0,3.358928398533761,66.33616967459483,78.00411140078732,3,22.528,0.18,40.0,61.03654381110288
2023-01-03 23:00:00,1,0,0,0,0.168081651162125,74.62748499341966,89.85072518465753,4,22.704000000000004,0.24,40.0,65.60410358411691
2023-01-04 00:00:00,1,0,0,0,4.686345622334155,74.19830110244317,51.133798489608864,4,22.704000000000004,0.24,40.0,61.65557151218231
2023-01-04 01:00:00,1,0,0,0,1.115238694294713,72.72058495786537,43.8073411213096,4,22.704000000000004,0.24,40.0,64.14485901038373
2023-01-04 02:00:00,1,0,0,0,3.288693057916628,69.79344331862809,78.07027716799749,4,22.704000000000004,0.24,40.0,60.26568606512495
2023-01-04 03:00:00,1,0,0,0,4.641579067387466,60.39706801257496,79.31785407262302,4,22.704000000000004,0.24,40.0,66.36422201881025
2023-01-04 04:00:00,1,0,0,0,6.108864798081055,79.02811514629963,97.9606903833512,4,22.704000000000004,0.24,40.0,60.51819470591545
2023-01-04 05:00:00,1,0,0,0,7.032196769092575,85.24649151012802,95.04809112264756,4,22.704000000000004,0.24,40.0,61.6533195006096
2023-01-04 06:00:00,1,0,0,0,3.828634312581395,74.7425023390348,77.47044166781328,3,22.528,0.1327233975010319,40.0,61.48594805700706
2023-01-04 07:00:00,1,0,0,0,9.359691902135747,65.40047463158854,77.801169493407,4,22.704000000000004,0.1773614033920884,40.0,61.68356111668095
2023-01-04 08:00:00,1,0,0,0,3.9064149906950414,72.46298468783712,48.951334408903705,3,22.528,0.1070562009680133,40.0,63.459374049589165
2023-01-04 09:00:00,1,0,0,0,7.112529241624044,68.9692015092836,76.35962894406643,3,22.528,0.1317236660496597,40.0,59.8841831144408
2023-01-04 10:00:00,1,0,0,0,0.8349218880284797,76.13463267939947,91.31139783621552,3,22.528,0.1451802580525939,40.0,59.19879413815104
2023-01-04 11:00:00,1,0,0,0,7.223450466547901,76.83478126849775,83.07667082208518,3,22.528,0.1377690037398766,40.0,60.21402841472225
2023-01-04 12:00:00,1,0,0,0,5.827381900829166,80.70599428609125,71.09310610351989,3,22.528,0.1269837954931678,40.0,60.12951461492201
2023-01-04 13:00:00,1,0,0,0,5.416406535505874,67.85743860200456,51.37928498486187,4,22.704000000000004,0.1456551419818342,40.0,59.74541978537641
2023-01-04 14:00:00,1,0,0,0,0.582404667075588,75.97276261718142,83.49281500595525,4,22.704000000000004,0.1841913780071462,40.0,64.19451046866891
2023-01-04 15:00:00,1,0,0,0,6.746870682261006,71.65980704252469,76.31767203579699,4,22.704000000000004,0.1755812064429563,40.0,67.3458953740814
2023-01-04 16:00:00,1,0,0,0,8.857721548364923,69.27509523181787,65.977240382232,3,22.528,0.1223795163440088,40.0,64.38223089062024
2023-01-04 17:00:00,1,0,0,0,10.568837486337776,75.56645344822196,60.70410004894901,3,22.528,0.1176336900440541,40.0,61.22962866382478
2023-01-04 18:00:00,1,0,0,0,5.266090205460614,72.49275272928902,59.09757803504232,3,22.528,0.116187820231538,40.0,61.07210440650834
2023-01-04 19:00:00,1,0,0,0,0.6356201518646589,77.4081958887293,63.53398236008925,4,22.704000000000004,0.24,40.0,65.79004654022187
2023-01-04 20:00:00,1,0,0,0,-1.6995512239998467,72.12672923021302,73.15236797972447,4,22.704000000000004,0.24,40.0,62.970208672270815
2023-01-04 21:00:00,1,0,0,0,4.948266744783625,69.9090743464937,79.62299174655642,3,22.528,0.18,40.0,58.96975438964429
2023-01-04 22:00:00,1,0,0,0,8.771822410847623,68.84640581299709,76.6322540313242,4,22.704000000000004,0.24,40.0,64.83099339255675
2023-01-04 23:00:00,1,0,0,0,2.7522320221718983,64.96951292085635,40.95094837056019,3,22.528,0.18,40.0,63.35142833075146
2023-01-05 00:00:00,1,0,0,0,4.060624262949653,70.30923768436935,69.88769742999334,4,22.704000000000004,0.24,40.0,66.42212704633438
2023-01-05 01:00:00,1,0,0,0,4.6869651506703205,73.58463411817678,80.87203890388827,4,22.704000000000004,0.24,40.0,63.73948094872126
2023-01-05 02:00:00,1,0,0,0,5.79208158301887,73.48758186901433,79.93783578862812,4,22.704000000000004,0.24,40.0,66.98628746249017
