Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Use [kW]
2023-01-01 00:00:00,1,0,0,0,3.4397770715006866,70.6887627050166,64.63347128553092,369,105.7375,20.75625,60.0,186.66749556925828
2023-01-01 01:00:00,1,0,0,0,5.948198138934357,74.23353394613518,70.71539132443525,267,91.7125,15.01875,60.0,165.8094462968477
2023-01-01 02:00:00,1,0,0,0,3.4761077933747395,72.69435599753074,54.50047273714345,356,103.95,20.025,60.0,184.76530869390243
2023-01-01 03:00:00,1,0,0,0,6.295445371658321,69.41524692037335,46.8998441217491,359,104.3625,20.19375,60.0,186.94482305675757
2023-01-01 04:00:00,1,0,0,0,3.2425992582293297,84.26851908582553,75.33158163905365,358,104.225,20.1375,60.0,184.02999576958777
2023-01-01 05:00:00,1,0,0,0,3.900985518061996,77.94227642930136,67.02088802324675,369,105.7375,20.75625,60.0,186.07551798566823
2023-01-01 06:00:00,1,0,0,0,3.814199903617818,75.87482346023228,83.62175382451804,370,105.875,15.986263757363908,60.0,182.1798131229177
2023-01-01 07:00:00,1,0,0,0,1.8968696536514669,74.3810600252946,75.95863367261191,312,97.9,12.807870104771697,60.0,174.4158391339924
2023-01-01 08:00:00,1,0,0,0,7.997592986008392,68.84322885217168,60.879581253006506,278,93.225,10.233147259219445,60.0,160.02715261059984
2023-01-01 09:00:00,1,0,0,0,5.096696740847262,81.20555973887865,43.97116927442403,356,103.95,11.411363323601703,60.0,174.5165896841675
2023-01-01 10:00:00,1,0,0,0,3.475562274491285,74.25263335969666,88.51866665343108,356,103.95,15.871681498674786,60.0,179.86165396729294
2023-01-01 11:00:00,1,0,0,0,4.147357916379328,80.37895194712326,73.37221153653061,343,102.1625,13.830938031664688,60.0,175.26023805555417
2023-01-01 12:00:00,1,0,0,0,7.548320568835235,73.7015512489619,1.900334148404056,342,102.025,6.915913390899616,60.0,174.4953766257481
2023-01-01 13:00:00,1,0,0,0,4.890036707747341,75.20136961852496,86.98652162915737,264,91.3,11.656249230964937,60.0,163.2614674552761
2023-01-01 14:00:00,1,0,0,0,5.046883000009671,82.17332361576399,49.62399300533586,264,91.3,8.882081480646189,60.0,161.83971721638488
2023-01-01 15:00:00,1,0,0,0,4.094011678423021,74.78680149755631,63.07628975718357,364,105.05,13.623685163891668,60.0,175.19892836853353
2023-01-01 16:00:00,1,0,0,0,3.7587017690903446,76.74101708651418,68.39181231312628,357,104.0875,13.895402905064834,60.0,174.93379357557046
2023-01-01 17:00:00,1,0,0,0,5.129976328274465,74.90701119605242,62.06409518777544,272,92.4,10.102903281864824,60.0,162.45377407906443
2023-01-01 18:00:00,1,0,0,0,5.942239304991944,77.28902346818906,83.86611316642485,319,98.8625,13.80467534065018,60.0,175.61943545688007
2023-01-01 19:00:00,1,0,0,0,2.3198536607237976,76.21723600720551,55.06107332381901,327,99.9625,18.39375,60.0,176.5400866533425
2023-01-01 20:00:00,1,0,0,0,4.672347592658449,77.34651728296909,68.24552308333047,384,107.8,21.6,60.0,191.6986154711152
2023-01-01 21:00:00,1,0,0,0,5.205206179480066,59.90346541951162,94.88321942572244,331,100.5125,18.61875,60.0,172.00190787724952
2023-01-01 22:00:00,1,0,0,0,4.022078890684444,70.95810978171114,50.42427437973811,380,107.25,21.375,60.0,185.31580852523507
2023-01-01 23:00:00,1,0,0,0,1.1111761058089726,74.78727636443232,62.95793129717509,313,98.0375,17.60625,60.0,174.90367368587297
2023-01-02 00:00:00,1,0,0,0,9.56743175862075,76.60647132384848,80.3139444077579,358,104.225,20.1375,60.0,185.08185049753465
2023-01-02 01:00:00,1,0,0,0,0.5473853827134771,77.92898230740455,37.73818223004252,329,100.2375,18.50625,60.0,184.37063548897248
2023-01-02 02:00:00,1,0,0,0,10.256187849148096,79.43845771822717,45.13004213161868,294,95.425,16.5375,60.0,168.75004348811817
2023-01-02 03:00:00,1,0,0,0,1.6931515287828738,77.08300449714396,73.55529592287856,372,106.15,20.925,60.0,183.4778269499184
2023-01-02 04:00:00,1,0,0,0,13.291983230902352,73.56600257000481,91.65783692511609,268,91.85,15.075,60.0,159.9850830012016
2023-01-02 05:00:00,1,0,0,0,10.116510453091273,76.78134189971352,69.418173328829,340,101.75,19.125,60.0,183.7335874220471
2023-01-02 06:00:00,1,0,0,0,1.8580850360004424,73.57629697906182,60.940910898245846,358,104.225,13.184112966067127,60.0,175.38636926589808
2023-01-02 07:00:00,1,0,0,0,1.27552337012472,68.99251635114133,39.18117671704922,282,93.775,8.659432078370966,60.0,159.9165539524948
2023-01-02 08:00:00,1,0,0,0,6.5316001726423005,77.72986370226661,24.198098356641594,305,96.9375,8.080430624655662,60.0,164.31172302550948
2023-01-02 09:00:00,1,0,0,0,1.396737405203842,77.26544970581647,51.65716797412787,386,108.075,13.207406298191255,60.0,183.71247734532423
2023-01-02 10:00:00,1,0,0,0,7.941525356572438,70.00691474409498,69.2530915636504,263,91.1625,10.300377116598764,60.0,163.5029850590007
2023-01-02 11:00:00,1,0,0,0,2.2394205306543045,78.32986280699204,43.79538226070087,263,91.1625,8.417302181596217,60.0,158.35646580818735
2023-01-02 12:00:00,1,0,0,0,4.985026442379207,73.99290321346449,60.48604192242843,259,90.6125,9.505092616286897,60.0,156.096678547475
2023-01-02 13:00:00,1,0,0,0,10.491354063636225,75.30823069921306,43.84355417099587,377,106.8375,12.070974353193408,60.0,185.87349730306505
2023-01-02 14:00:00,1,0,0,0,4.591108020674805,77.67733908071348,34.406414414875925,367,105.4625,10.776699587885474,60.0,176.62167410203077
2023-01-02 15:00:00,1,0,0,0,6.0594468300884285,71.08969892106295,77.911049335126,374,106.425,15.558393501938564,60.0,176.02344840680237
2023-01-02 16:00:00,1,0,0,0,7.066941467088615,74.54928138056799,77.09931067529594,332,100.65,13.73539813430576,60.0,180.351620711162
2023-01-02 17:00:00,1,0,0,0,4.572198749254777,69.99516896339338,65.194732550886,299,96.1125,11.369032040451067,60.0,171.5074435975259
2023-01-02 18:00:00,1,0,0,0,6.893626963604615,76.91494941708774,78.83799569815686,366,105.325,15.321011182179022,60.0,174.42510387323543
2023-01-02 19:00:00,1,0,0,0,12.43895782385047,70.12788054362235,65.78997155530946,384,107.8,21.6,60.0,189.86442727697192
2023-01-02 20:00:00,1,0,0,0,9.456015195729872,71.27695631124067,54.12985729707572,308,97.35,17.325,60.0,176.56507910074137
2023-01-02 21:00:00,1,0,0,0,6.780342535189911,79.5723601716579,72.61724390408813,272,92.4,15.3,60.0,171.1265810039492
2023-01-02 22:00:00,1,0,0,0,-1.312098608105094,77.0039280854259,73.97764583816021,297,95.8375,16.70625,60.0,170.82970004769274
2023-01-02 23:00:00,1,0,0,0,3.782842889158239,68.76151856556736,56.44235481284304,351,103.2625,19.74375,60.0,178.11942422414677
2023-01-03 00:00:00,1,0,0,0,9.719274571874717,81.68428072950654,68.65426471511203,349,102.9875,19.63125,60.0,183.9138380185307
2023-01-03 01:00:00,1,0,0,0,6.280168317876031,65.54597106602326,67.36134112385773,375,106.5625,21.09375,60.0,193.8267492411969
2023-01-03 02:00:00,1,0,0,0,3.577681773373384,77.48475372898092,32.35068640949092,296,95.7,16.65,60.0,173.70885362065746
2023-01-03 03:00:00,1,0,0,0,10.02617468577711,68.28025663980705,83.35709164075183,341,101.8875,19.18125,60.0,187.1794016219952
2023-01-03 04:00:00,1,0,0,0,4.520142981274935,75.25882622320049,74.90943583276582,324,99.55,18.225,60.0,175.81618345028798
2023-01-03 05:00:00,1,0,0,0,4.418044541280387,81.10519759626138,55.78616980487541,370,105.875,20.8125,60.0,184.15261137221543
2023-01-03 06:00:00,1,0,0,0,2.74990025391538,76.99630017942559,81.82007873427007,278,93.225,11.87043240603574,60.0,164.96818864626752
2023-01-03 07:00:00,1,0,0,0,4.195628423483515,75.34374010361363,72.76765142902994,312,97.9,12.527861412897378,60.0,171.751436753169
2023-01-03 08:00:00,1,0,0,0,12.752139869339924,75.68684651713797,41.68810601566511,342,102.025,10.742999697381787,60.0,173.3906149405359
2023-01-03 09:00:00,1,0,0,0,7.647907718337322,63.22099184783576,88.23449204932666,384,107.8,17.089325141327276,60.0,186.1339692495407
2023-01-03 10:00:00,1,0,0,0,7.840625711278699,69.72801267730887,57.93574624285625,324,99.55,11.658144876380277,60.0,169.1585676520774
2023-01-03 11:00:00,1,0,0,0,2.295860446336531,70.93246992095042,65.21678591723176,344,102.3,13.082224037492171,60.0,173.19683782391877
2023-01-03 12:00:00,1,0,0,0,6.8143382957834,75.43052037468597,86.43231061777769,336,101.2,14.78285335337999,60.0,176.5645649956577
2023-01-03 13:00:00,1,0,0,0,0.7498189120130752,74.52368245928002,80.58190262771824,275,92.8125,11.646569031362583,60.0,161.4630293428952
2023-01-03 14:00:00,1,0,0,0,0.6165271672845272,68.8943313455654,94.9345870696245,331,100.5125,15.354379215012854,60.0,175.00960806932542
2023-01-03 15:00:00,1,0,0,0,8.845305219291543,66.55520873223674,56.75669444005663,370,105.875,13.190618515168392,60.0,182.7472033850272
2023-01-03 16:00:00,1,0,0,0,0.7913779899657785,78.72409505775047,50.621599894573,342,102.025,11.60229013985924,60.0,167.3522600442974
2023-01-03 17:00:00,1,0,0,0,6.365207561957714,71.25135416708356,76.40717407017421,373,106.2875,15.359027604799213,60.0,184.15862650130467
2023-01-03 18:00:00,1,0,0,0,4.574889966982714,68.3023587481996,80.16546451361897,304,96.8,12.839147215914425,60.0,175.2907834019513
2023-01-03 19:00:00,1,0,0,0,5.654434016971366,76.7102205897089,77.29918537026174,324,99.55,18.225,60.0,178.29454491507832
2023-01-03 20:00:00,1,0,0,0,10.545844423386605,77.40788781581965,59.90773091741113,332,100.65,18.675,60.0,183.74460691406983
2023-01-03 21:00:00,1,0,0,0,6.340975742263572,78.18291243395028,54.138936555621605,331,100.5125,18.61875,60.0,175.5527389869947
2023-01-03 22:00:00,1,0,0,0,6.640296672600514,72.3238573426135,66.92064540997407,345,102.4375,19.40625,60.0,179.82068768640025
2023-01-03 23:00:00,1,0,0,0,9.391654979061066,71.24124557712523,56.38300177507881,347,102.7125,19.51875,60.0,179.92317792856846
2023-01-04 00:00:00,1,0,0,0,3.829868935997684,80.6943303889592,70.32951140373366,265,91.4375,14.90625,60.0,164.74630148068556
2023-01-04 01:00:00,1,0,0,0,5.443498618245437,86.3533927352155,75.09643011065674,260,90.75,14.625,60.0,169.0114285196461
2023-01-04 02:00:00,1,0,0,0,2.6197738793040912,78.60348860095138,57.5167691264643,319,98.8625,17.94375,60.0,177.3124472564994
2023-01-04 03:00:00,1,0,0,0,5.195992041887887,71.74080097843914,60.63149246961497,386,108.075,21.7125,60.0,195.37496670331123
2023-01-04 04:00:00,1,0,0,0,3.5406951199120984,79.38039832388971,99.69219007323233,359,104.3625,20.19375,60.0,185.92398615222777
2023-01-04 05:00:00,1,0,0,0,6.456288931032457,85.8898676793819,57.74093750657156,367,105.4625,20.64375,60.0,182.5872496917144
2023-01-04 06:00:00,1,0,0,0,1.633557100237967,77.67035872280991,62.59991362751124,280,93.5,10.44224319816651,60.0,162.3171713213721
2023-01-04 07:00:00,1,0,0,0,3.036040475424417,70.69814731865208,54.0608139464295,306,97.075,10.676983800264589,60.0,163.59568849561978
2023-01-04 08:00:00,1,0,0,0,6.947675065467047,76.13386009452584,63.26990205218934,387,108.2125,14.505595901492985,60.0,180.955223625428
2023-01-04 09:00:00,1,0,0,0,6.567001060814958,72.45334618135128,80.92102697210281,364,105.05,15.450540136269026,60.0,177.7440134646138
2023-01-04 10:00:00,1,0,0,0,3.3504237418957903,75.94739561719676,77.77520454353999,286,94.325,11.886668015470995,60.0,172.30544667068162
2023-01-04 11:00:00,1,0,0,0,0.2780030545877547,78.96413145948921,50.03235976725142,292,95.15,9.857657545885523,60.0,166.78170964802604
2023-01-04 12:00:00,1,0,0,0,5.954681573208609,78.25276945478225,48.39094994778842,332,100.65,11.054754951374743,60.0,173.6488541088989
2023-01-04 13:00:00,1,0,0,0,2.7015775913194,76.0624744145423,41.46601112256129,324,99.55,10.157340263543398,60.0,168.3561971191693
2023-01-04 14:00:00,1,0,0,0,5.474376033188854,68.31757663392682,76.77879343584553,294,95.425,12.136771482226475,60.0,170.28125327509971
2023-01-04 15:00:00,1,0,0,0,10.17767465515396,71.00981090788628,71.22864110100781,381,107.3875,15.133531572979866,60.0,175.75037051182855
2023-01-04 16:00:00,1,0,0,0,2.739821116117622,72.86615086485956,86.31797860468944,349,102.9875,15.343586587416548,60.0,169.78619714993576
2023-01-04 17:00:00,1,0,0,0,5.252722800030331,77.24456249502445,71.39412931631057,300,96.25,11.930129661063704,60.0,165.09654158397998
2023-01-04 18:00:00,1,0,0,0,1.5665774467050806,81.42227602711867,84.53827057452273,274,92.675,11.909105476149158,60.0,164.6728398570461
2023-01-04 19:00:00,1,0,0,0,1.5015130906188845,62.74170344149451,38.358155395636274,354,103.675,19.9125,60.0,184.79682163090573
2023-01-04 20:00:00,1,0,0,0,1.1714899730999075,65.72342862935743,54.89785822311623,264,91.3,14.85,60.0,160.28969473603098
2023-01-04 21:00:00,1,0,0,0,1.8430175276891465,74.52488520456771,45.61588452267325,351,103.2625,19.74375,60.0,184.0407987897068
2023-01-04 22:00:00,1,0,0,0,3.2199460154631936,76.38523287412558,63.04915166213844,334,100.925,18.7875,60.0,179.8651952018988
2023-01-04 23:00:00,1,0,0,0,2.899668052993968,76.01053130874878,69.96556530527437,319,98.8625,17.94375,60.0,170.13863883403457
2023-01-05 00:00:00,1,0,0,0,3.156154119023199,68.03873380798669,49.63253781991475,341,101.8875,19.18125,60.0,180.58381437590364
2023-01-05 01:00:00,1,0,0,0,3.289328274671697,72.32987620982603,45.58617520785137,327,99.9625,18.39375,60.0,179.63341469026045
2023-01-05 02:00:00,1,0,0,0,4.916630043341987,69.97146348881067,68.85570852687586,324,99.55,18.225,60.0,176.08088911992445
2023-01-05 03:00:00,1,0,0,0,9.75077262393772,73.66307255818712,67.77774059096947,286,94.325,16.0875,60.0,172.93030520981344
2023-01-05 04:00:00,1,0,0,0,6.020891748951083,75.14747457797462,79.29174868350171,263,91.1625,14.79375,60.0,166.6212241457559
2023-01-05 05:00:00,1,0,0,0,4.1981721801171386,77.63780659260581,27.40173768985293,366,105.325,20.5875,60.0,185.871149115114
2023-01-05 06:00:00,1,0,0,0,1.814289525317368,75.88871807550967,71.42261245307465,345,102.4375,13.722412864587398,60.0,178.5096065627297
2023-01-05 07:00:00,1,0,0,0,8.429233998747314,73.18267718532665,75.9596916435725,340,101.75,13.95739551341662,60.0,171.80878091883315
2023-01-05 08:00:00,1,0,0,0,-0.2094380904949089,71.57746566590883,65.58959938945584,386,108.075,14.7199458837178,60.0,182.9062251209496
